product_class_id;product_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
80;456;Red Wing;Red Wing 25 Watt Lightbulb;68052621483;2,67;13,7;12,6;True;False;30;11;9,7299995;6,5599999;19,799999
101;457;Red Wing;Red Wing AA-Size Batteries;27677189707;2,26;13,2;11,1;True;False;10;11;7,5100002;9,8599997;9,9499998
101;458;Red Wing;Red Wing D-Size Batteries;66494043469;1,5;16,799999;14,7;True;False;10;9;17,4;20,1;8,6999998
18;459;Red Wing;Red Wing Paper Towels;85356377959;0,64;16,4;15,3;False;False;31;12;15,2;3,49;18,799999
18;460;Red Wing;Red Wing Soft Napkins;93410997986;1,61;13,7;11,6;True;False;21;11;19,799999;5,52;14,6
18;461;Red Wing;Red Wing Scented Tissue;81511098742;2,72;16,1;13,1;False;False;23;8;9,8599997;15,6;13,9
18;462;Red Wing;Red Wing Toilet Paper;58803485035;2,12;15,6;14,6;True;False;2;8;7,6500001;18,9;4,1199999
18;463;Red Wing;Red Wing Tissues;16141352057;1,25;8,2799997;5,27;True;False;18;12;11,9;22,9;11,4
18;464;Red Wing;Red Wing Scented Toilet Tissue;41454463601;3,56;15,6;14,6;True;False;20;9;7,2800002;21,1;14,1
20;465;Red Wing;Red Wing Room Freshener;34127966761;2,95;15,2;13,1;False;False;35;9;5,0599999;4,5;4,2600002
40;466;Red Wing;Red Wing Frying Pan;39895885586;2,63;8,79;5,7800002;False;False;23;8;4,3600001;18,5;16,1
87;467;Red Wing;Red Wing Copper Cleaner;91807155013;3,81;8,3299999;7,3200002;True;False;3;7;22,1;21,799999;6,3000002
47;468;Red Wing;Red Wing Bees Wax Candles;66812840104;1,74;10,6;9,6000004;True;False;5;14;12,1;12;5,5799999
87;469;Red Wing;Red Wing Silver Cleaner;87961875796;1,29;8,0299997;5,02;True;False;30;13;16,700001;14;21,4
86;470;Red Wing;Red Wing Copper Pot Scrubber;32205327153;2,9;7,5700002;5,5700002;True;False;15;7;14,5;17,299999;11,5
85;471;Red Wing;Red Wing Economy Toilet Brush;22592129111;0,83;9,9300003;7,9299998;False;False;17;14;4,5500002;7,5;10,8
41;472;Red Wing;Red Wing Scissors;57052045464;0,82;9,4700003;8,4700003;True;False;10;12;22,299999;10,8;20,9
42;473;Red Wing;Red Wing Large Sponge;82774483561;0,73;14;12;False;False;24;12;21,799999;4,1700001;15
41;474;Red Wing;Red Wing Screw Driver;55493467450;3,52;21,299999;19,200001;True;False;26;10;17,1;22,4;17,700001
65;475;Quick;Quick Extra Lean Hamburger;74355801939;2,61;20,9;17,799999;True;False;6;9;14,9;5,75;7,8499999
65;476;Quick;Quick Seasoned Hamburger;82410421967;3,64;15,6;14,6;True;False;22;12;12,1;11,2;13,8
104;477;Dollar;Dollar Monthly Sports Magazine;70510522723;0,86;19,1;18,1;True;False;7;12;20,4;15;14,6
108;478;Dollar;Dollar Monthly Auto Magazine;47802909016;2,91;10,8;8,8000002;False;False;6;13;19,200001;12,2;12,2
107;479;Dollar;Dollar Monthly Computer Magazine;71238645911;2,15;16,4;14,3;True;False;14;13;4,9499998;8,1999998;15,5
105;480;Dollar;Dollar Monthly Home Magazine;41670928597;1,69;13,2;12,1;False;False;13;13;9,0600004;13,5;16,5
106;481;Dollar;Dollar Monthly Fashion Magazine;23127390742;2,85;14,1;12,1;True;False;33;12;5,3099999;5,9000001;6,1300001
61;482;Tell Tale;Tell Tale Summer Squash;28895309567;0,73;18,700001;16,700001;False;True;25;14;6,9200001;6,21;19,6
61;483;Tell Tale;Tell Tale Corn on the Cob;80806578993;1,94;13;10;True;False;3;10;20,799999;21,6;5,8600001
61;484;Tell Tale;Tell Tale Asparagus;55812264084;3,64;8,3500004;6,3499999;False;True;4;12;7,5599999;4,9200001;14,2
61;485;Tell Tale;Tell Tale Sweet Peas;76961299777;2,19;14,5;12,5;False;True;23;11;19,6;21,1;21,6
61;486;Tell Tale;Tell Tale New Potatos;21204751133;1,14;14,8;12,8;True;True;18;14;13,3;12,5;8,4700003
61;487;Tell Tale;Tell Tale Beets;11591553092;2,6;9,0900002;6,0900002;False;True;5;7;18,5;20,299999;19,5
61;488;Tell Tale;Tell Tale Prepared Salad;15072770714;2,59;9,7700005;7,77;True;True;20;10;14,4;8,4099998;16,1
61;489;Tell Tale;Tell Tale Onions;40795208811;2,41;16,4;13,3;True;True;12;12;8,9499998;10,2;8,4799995
61;490;Tell Tale;Tell Tale Green Pepper;44229219555;1,65;13,4;11,3;False;True;24;6;7,3299999;13,6;21,200001
61;491;Tell Tale;Tell Tale Shitake Mushrooms;63091554045;3,51;19,6;18,6;True;False;14;13;20,700001;12,1;13,7
61;492;Tell Tale;Tell Tale Lettuce;71146174073;1,77;20,299999;19,200001;False;False;12;11;15,5;6,9099998;20,299999
61;493;Tell Tale;Tell Tale Elephant Garlic;59246274828;2,64;7,4299998;5,4200001;True;False;23;9;11,1;21,799999;3,8299999
61;494;Tell Tale;Tell Tale Red Pepper;36538661122;1,93;9,0200005;6,02;True;False;27;12;11,7;12,2;15,2
61;495;Tell Tale;Tell Tale Garlic;59974398016;1,17;9,2200003;6,2199998;True;False;8;8;7,0100002;19,200001;19,4
61;496;Tell Tale;Tell Tale Potatos;96504550576;0,84;11,2;10,1;False;False;31;11;9,79;6,3400002;20,6
61;497;Tell Tale;Tell Tale Cauliflower;23080183863;1,87;14,7;13,6;True;False;10;9;7,8299999;6,8499999;8,9300003
61;498;Tell Tale;Tell Tale Tomatos;28848102688;2,55;11,9;10,8;True;True;28;12;4;3,5799999;21,700001
61;499;Tell Tale;Tell Tale Mushrooms;69542331099;2,96;13,9;11,8;True;False;28;12;16,799999;5,1199999;20,4
61;500;Tell Tale;Tell Tale Baby Onion;44548016190;2,66;17;14;False;True;11;12;22,6;14,4;21,4
61;501;Tell Tale;Tell Tale Dried Mushrooms;65697051882;1,45;17,1;15,1;True;True;13;10;3,23;20;16,1
61;502;Tell Tale;Tell Tale Fresh Lima Beans;99940503239;3,17;20,1;18,1;True;False;24;12;10,6;9,4200001;12
61;503;Tell Tale;Tell Tale Squash;90327305197;1,86;21,200001;20,200001;False;True;31;7;19,799999;13,1;11,1
99;504;Tell Tale;Tell Tale Limes;69906392693;1,84;13,6;11,6;True;True;28;10;14,7;7,3200002;20,299999
67;505;Tell Tale;Tell Tale Firm Tofu;29530960917;1,67;18,1;16,1;False;False;30;7;17,5;19;18,299999
1;506;Tell Tale;Tell Tale Almonds;92249944806;3,68;11,5;8,5;True;False;3;8;15,2;6,5900002;12,2
99;507;Tell Tale;Tell Tale Macintosh Apples;87210149168;2,53;20,4;18,299999;True;False;14;9;22,299999;3,04;13,8
99;508;Tell Tale;Tell Tale Golden Delcious Apples;82579680085;3,79;13,9;11,8;True;True;22;11;20,200001;19,5;22,799999
99;509;Tell Tale;Tell Tale Red Delcious Apples;46777650713;1,9;20,9;18,799999;True;False;8;14;9,46;12,5;14,8
99;510;Tell Tale;Tell Tale Lemons;47972167134;0,61;9,3299999;7,3200002;True;False;27;7;3,6900001;20,9;15,4
99;511;Tell Tale;Tell Tale Fancy Plums;71407904028;0,68;21;19;False;True;31;6;3,3099999;22;16,1
99;512;Tell Tale;Tell Tale Plums;17938056588;2,74;9,8500004;7,8499999;False;False;10;7;19,700001;7,0799999;6,5
99;513;Tell Tale;Tell Tale Peaches;34513689875;0,58;11;10;True;False;31;13;6,1599998;17,4;20,5
61;514;Tell Tale;Tell Tale Broccoli;40281608700;1,81;20,9;17,799999;True;True;35;11;6,6300001;8,3800001;9,3100004
99;515;Tell Tale;Tell Tale Mandarin Oranges;92192878127;1,91;20,700001;19,700001;False;True;17;9;7,8600001;19,700001;13,7
1;516;Tell Tale;Tell Tale Mixed Nuts;67198563218;1,85;21,799999;19,700001;True;False;6;13;6,9400001;9,0100002;15,2
1;517;Tell Tale;Tell Tale Canned Peanuts;77130557894;3,4;7,8699999;6,8600001;False;False;26;5;11,6;9,5;3,9000001
61;518;Tell Tale;Tell Tale Sweet Onion;21374009251;1,36;13,5;11,5;False;True;19;7;12,6;16,799999;8,9899998
99;519;Tell Tale;Tell Tale Cantelope;11760811209;3,82;17,1;15,1;True;False;10;11;10,5;8,46;22,200001
99;520;Tell Tale;Tell Tale Honey Dew;81339898705;2,8;7,2800002;6,2800002;True;False;21;8;13,8;12,5;17,200001
99;521;Tell Tale;Tell Tale Fuji Apples;40964466929;3,63;8,4799995;6,4699998;True;False;17;7;20,9;18,4;11,2
1;522;Tell Tale;Tell Tale Walnuts;13683450818;1,63;15,6;13,6;True;True;6;7;7,04;15,8;10,9
99;523;Tell Tale;Tell Tale Oranges;98643655180;1,72;11,3;9,3000002;False;True;27;12;7,7600002;10,2;21,6
99;524;Tell Tale;Tell Tale Tangerines;40600405335;1,74;13,8;11,8;False;False;16;13;4,5700002;13;22,6
1;525;Tell Tale;Tell Tale Party Nuts;94798375964;2,85;11,3;9,3000002;False;True;30;14;12,8;11,9;7,77
24;526;Kiwi;Kiwi Lox;36971591114;2,25;18,4;16,299999;True;True;31;5;20,700001;18,299999;17,4
2;527;Kiwi;Kiwi Scallops;60407328009;2,38;11,9;8,8900003;False;False;15;13;8,75;9,2399998;3,8699999
45;528;Fast;Fast Low Fat Cookies;96937480568;0,96;6,5900002;4,5900002;True;True;8;13;16;9,1599998;7,4000001
12;529;Fast;Fast BBQ Potato Chips;23513113856;2,19;17,700001;15,7;False;True;9;9;14,5;6,8800001;8,2700005
12;530;Fast;Fast Corn Chips;29281032681;3,76;9,4099998;6,4000001;True;False;24;11;3,3800001;7,6700001;22,700001
12;531;Fast;Fast Low Fat BBQ Chips;81192302107;0,6;16,9;14,8;False;True;21;8;3,5999999;5,1399999;19,799999
45;532;Fast;Fast Sugar Cookies;56197987198;3,87;21,700001;18,700001;True;False;15;14;16,799999;9,9200001;20,6
45;533;Fast;Fast Chocolate Chip Cookies;77347022891;2,42;20,1;17,1;False;False;12;10;9,9499998;20;15,4
45;534;Fast;Fast Fudge Cookies;21590474247;3,38;12,6;10,6;False;True;26;5;4,6900001;5,3899999;9,71
45;535;Fast;Fast Fudge Brownies;90496563315;2,84;7,9200001;6,9200001;True;True;4;12;21,5;3,0999999;15,5
12;536;Fast;Fast Potato Chips;70075650811;1,82;21,799999;20,700001;True;False;20;10;3,8099999;13,2;3,0999999
45;537;Fast;Fast Lemon Cookies;29700219035;2,65;20,700001;18,700001;True;False;3;11;19,299999;8,9799995;22,799999
45;538;Fast;Fast Graham Crackers;92419202923;0,93;20,9;18,799999;True;True;13;6;4,29;12,6;14,5
82;539;Fast;Fast Cheese Crackers;87379407286;3,74;8,4200001;6,4200001;True;False;21;14;4;13,2;17,799999
54;540;Fast;Fast Buttered Popcorn;29336157441;0,51;12,3;11,3;True;True;26;14;14,5;13,7;8,4799995
54;541;Fast;Fast No Salt Popcorn;83534128069;1,88;13;10;True;False;13;9;21,4;20,700001;17,6
54;542;Fast;Fast Low Fat Popcorn;60826514363;1,51;6,8400002;3,8399999;False;True;35;12;3,0699999;5,0300002;16,4
83;543;Fast;Fast Salsa Dip;18164381384;1,64;8,0500002;6,0500002;False;False;30;6;10;22;15,4
83;544;Fast;Fast Avocado Dip;85673232674;2,95;16,1;14,1;True;False;12;9;20,700001;21,700001;9,8299999
46;545;Fast;Fast Salted Pretzels;78346735835;1,45;19,1;16,1;True;True;35;8;18,200001;5,5799999;3,27
83;546;Fast;Fast Cheese Dip;84114654660;2,78;14,7;12,6;False;False;30;9;20,6;4,52;6,4000001
83;547;Fast;Fast Fondue Mix;69928054213;2,31;9,0200005;7,02;True;False;15;10;14,5;19,9;12,5
84;548;Fast;Fast Mini Donuts;44933739304;2,9;8,3900003;5,3899999;True;True;34;13;22,5;15,7;14,6
17;549;Fast;Fast Beef Jerky;66082774996;1,68;10,5;9,5;True;False;34;10;13,3;19,4;8,3699999
84;550;Fast;Fast Chocolate Donuts;76424096226;2,4;10,7;8,6899996;False;False;30;13;7,0900002;10,8;15,1
12;551;Fast;Fast Low Fat Chips;66810898184;3,21;7,8699999;5,8600001;True;False;6;12;13,5;10,9;20,4
82;552;Fast;Fast Sesame Crackers;70292115807;0,55;18,6;16,6;True;True;25;11;10,9;9,8299999;18,799999
45;553;Fast;Fast Frosted Cookies;18699643015;1,91;7,4099998;5,4000001;False;False;24;11;17,299999;20,4;11,7
109;554;Fast;Fast Dried Apples;57516496777;3,14;13,1;12,1;True;False;34;6;17,299999;14,4;6,8499999
109;555;Fast;Fast Apple Fruit Roll;76378831267;2,88;19,299999;18,200001;True;False;18;14;10,6;12,9;19,200001
109;556;Fast;Fast Strawberry Fruit Roll;18335581421;3,25;11,3;8,3000002;True;False;24;10;3,95;17,1;3,6700001
109;557;Fast;Fast Raspberry Fruit Roll;72533552050;1,36;18,4;15,3;False;False;18;10;20,799999;4,5300002;20,799999
109;558;Fast;Fast Grape Fruit Roll;49825938344;0,8;15;13;False;True;21;13;16;6,79;8,7700005
109;559;Fast;Fast Dried Dates;97163805365;3,78;19,9;17,799999;False;True;20;7;20,700001;17,299999;6,6399999
109;560;Fast;Fast Raisins;43693957924;1,2;15;12;False;True;5;12;6,5500002;7,0599999;5,4499998
109;561;Fast;Fast Golden Raisins;36367461085;0,77;15,7;13,6;True;True;9;9;12,4;20,700001;4,6100001
109;562;Fast;Fast Dried Apricots;42135379910;0,59;17,799999;15,7;False;False;21;10;13,8;5,5799999;20,799999
84;563;Fast;Fast Frosted Donuts;58927478194;1,68;19,9;18,799999;False;True;31;9;6,7600002;7,1100001;19,5
36;564;Atomic;Atomic Tasty Candy Bar;10031033158;0,66;17,9;15,8;True;True;9;13;7,1799998;8,3500004;17
36;565;Atomic;Atomic Mint Chocolate Bar;55082198977;0,9;10,9;9,8900003;True;False;9;11;12,9;22,5;13,6
36;566;Atomic;Atomic Malted Milk Balls;65423520207;1,78;13,9;10,8;False;False;20;13;20,299999;11,9;9,6099997
36;567;Atomic;Atomic Semi-Sweet Chocolate Bar;55810322165;2,35;15,9;13,8;True;True;35;13;4,46;5,77;13,2
37;568;Atomic;Atomic Bubble Gum;59291539788;3,33;11,2;8,1899996;False;True;18;13;11,5;6,8200002;11,6
38;569;Atomic;Atomic Spicy Mints;18916108012;3,16;7,79;5,7800002;True;True;33;13;16,9;3,52;17
38;570;Atomic;Atomic Mints;57732961773;2,16;17,5;15,5;False;True;32;9;19,6;21,1;5,8600001
36;571;Atomic;Atomic White Chocolate Bar;65114583373;1,25;10,4;8,3900003;False;False;31;8;6,6599998;17,6;7,4499998
5;572;Shady Lake;Shady Lake Ravioli;73169203400;2,51;8,9399996;5,9299998;False;False;11;9;9,8500004;22,200001;19,799999
5;573;Shady Lake;Shady Lake Manicotti;61269304156;3,39;19,700001;18,700001;True;True;9;10;4,48;3,23;15,8
5;574;Shady Lake;Shady Lake Spaghetti;38561690449;2,67;19;17;True;False;29;11;13,4;3,46;12,9
57;575;Shady Lake;Shady Lake Thai Rice;85899557471;2,81;11;8;True;True;26;7;7,6399999;16,5;9,6899996
57;576;Shady Lake;Shady Lake Rice Medly;32429710030;0,7;18,6;16,6;True;True;11;12;16,200001;8,5;9,1999998
43;577;Walrus;Walrus Imported Beer;25103213191;2,62;6,1100001;3,1099999;True;False;31;9;15,8;20,1;17,5
44;578;Walrus;Walrus Light Wine;30871132016;2,29;9,3800001;8,3800001;True;False;9;8;10,5;21,4;6,5
44;579;Walrus;Walrus Chardonnay Wine;82782401442;0,83;15,7;13,6;False;False;35;9;22,5;19,6;19,5
44;580;Walrus;Walrus Chablis Wine;21200867295;2,41;19,9;17,799999;False;False;29;6;21,4;16,6;18,200001
44;581;Walrus;Walrus Merlot Wine;42349902987;2,84;19,4;17,299999;True;False;6;14;10,8;9,9899998;3,24
44;582;Walrus;Walrus Chardonnay;76593354344;3,8;9,8999996;6,8899999;True;False;32;6;22,700001;8,21;16,200001
44;583;Walrus;Walrus White Zinfandel Wine;66980156302;1,61;19,4;17,299999;True;False;18;7;11,9;3,3299999;13,2
43;584;Walrus;Walrus Light Beer;70461373925;2,59;17,6;15,6;False;False;31;6;21,299999;16,5;18,799999
27;585;Colony;Colony Pumpernickel Bread;30085942149;2,18;8,0799999;5,0700002;False;True;21;7;13,3;14,7;11,8
27;586;Colony;Colony White Bread;68902795910;1,42;18,9;16,799999;True;False;2;8;17,799999;21,299999;10,3
27;587;Colony;Colony Rye Bread;87765130400;3,27;7,71;5,71;False;False;18;6;4,4299998;20,799999;18,200001
26;588;Colony;Colony English Muffins;95819750428;1,54;7,5500002;5,5500002;False;False;35;8;14,4;4,4099998;15,1
26;589;Colony;Colony Cranberry Muffins;72702810168;2,65;16,4;15,3;True;False;35;12;18,1;11,7;12,1
26;590;Colony;Colony Muffins;49995196461;1,93;6,1399999;3,1300001;False;False;33;8;19,200001;19;17,200001
25;591;Colony;Colony Bagels;97333063483;1,17;8,7200003;6,7199998;False;True;13;8;12,9;15;20,799999
26;592;Colony;Colony Blueberry Muffins;43863216042;2,48;12,7;11,6;True;False;30;6;3,1600001;17,799999;21,4
27;593;Colony;Colony Wheat Bread;36536719202;1,87;12;10;True;False;26;13;22,1;12,4;16
49;594;Landslide;Landslide Sesame Oil;42304638028;0,58;7,27;4,2600002;True;False;4;10;9,4799995;22,4;9,4499998
53;595;Landslide;Landslide Chunky Peanut Butter;94215907454;1,42;7,9499998;4,9400001;True;False;31;10;15,5;4,96;3,6099999
51;596;Landslide;Landslide Hot Chocolate;69221592545;0,64;10,4;8,3900003;False;True;28;13;21,4;13,2;9,6999998
50;597;Landslide;Landslide Brown Sugar;90370628237;2,8;19,299999;16,200001;True;True;19;12;20,299999;8,6099997;21,1
50;598;Landslide;Landslide White Sugar;65592778325;1,52;10,3;9,3000002;True;False;25;8;8,1999998;14,9;10,8
90;599;Landslide;Landslide French Roast Coffee;55979580283;2,32;9,79;7,7800002;True;False;21;9;5,5500002;9,6000004;10,4
90;600;Landslide;Landslide Decaf Coffee;59460797905;2,31;18,9;16,799999;True;False;3;9;11,1;5,79;12,5
90;601;Landslide;Landslide Regular Coffee;85183236002;2,13;14,9;12,8;False;False;9;9;9,0200005;8,8400002;3,8499999
49;602;Landslide;Landslide Vegetable Oil;57902219891;2,14;15,9;13,8;True;False;3;7;12,1;20;18,5
49;603;Landslide;Landslide Corn Oil;76764554381;1,23;16,5;14,5;True;True;19;10;8,1000004;8,1099997;15,2
48;604;Landslide;Landslide Tomato Sauce;84819174408;1,25;9,4799995;6,4699998;False;False;27;10;6,5999999;5,7399998;16,700001
49;605;Landslide;Landslide Canola Oil;72919275164;2,36;21,200001;20,200001;True;False;31;10;15,9;3,49;4,9299998
33;606;Landslide;Landslide Grape Preserves;50211661458;2,65;11,3;9,3000002;False;False;20;9;9,3100004;21,9;17,299999
90;607;Landslide;Landslide Columbian Coffee;62430357336;2,78;13,3;10,3;False;False;26;9;13,1;22,4;8,6199999
31;608;Landslide;Landslide Strawberry Jelly;32862640023;0,68;10,2;8,1899996;True;False;25;13;15,8;16,6;9,6099997
4;609;Landslide;Landslide Pepper;25536143183;2,59;11,3;9,3000002;False;True;2;14;4,0799999;15,8;13,6
33;610;Landslide;Landslide Low Fat Apple Butter;31304062008;2,27;7,1399999;5,1300001;True;True;24;6;13;15,8;11,8
4;611;Landslide;Landslide Salt;83215331435;0,82;15,1;13,1;True;False;30;6;15,6;18,799999;13,7
33;612;Landslide;Landslide Apple Butter;58221016526;2,38;11,6;10,6;True;False;12;7;22,700001;20,1;11,5
4;613;Landslide;Landslide Oregano;79370052218;1,82;21,1;20,1;True;False;20;7;10,8;19,9;13
31;614;Landslide;Landslide Apple Jelly;23613503575;3,78;16,700001;14,7;True;False;24;13;21,700001;8,79;21,200001
32;615;Landslide;Landslide Grape Jam;69672150015;1,35;18,4;16,299999;False;True;34;6;10,3;15,8;5,1100001
32;616;Landslide;Landslide Apple Jam;73153367638;1,33;21,9;19,799999;True;True;13;11;18,799999;8,5699997;20,9
32;617;Landslide;Landslide Strawberry Jam;98875805735;1,16;13,9;10,8;True;True;30;9;21,200001;22,700001;7,7800002
53;618;Landslide;Landslide Creamy Peanut Butter;71594789624;1,4;7,2800002;6,2800002;True;True;21;7;17,200001;21,1;12,1
33;619;Landslide;Landslide Strawberry Preserves;90457124114;2,25;6,1399999;5,1300001;False;False;3;8;14;19,1;16,799999
53;620;Landslide;Landslide Extra Chunky Peanut Butter;98511744141;0,73;7,8000002;5,8000002;True;False;36;12;13,3;7,3000002;3,26
33;621;Landslide;Landslide Apple Preserves;86611844897;1,39;9,3599997;7,3499999;True;False;22;13;4,6900001;7,6900001;12,1
31;622;Landslide;Landslide Grape Jelly;63904231190;0,81;6,3800001;3,3800001;True;True;28;5;22,299999;15,5;4,9499998
30;623;Token;Token Berry Juice;87339968085;1,8;8,04;7,0300002;True;False;2;5;11,7;18,1;8,8199997
52;624;Token;Token Mango Drink;33870120644;2,46;20,4;18,299999;True;True;16;12;11,5;8,9899998;14,9
52;625;Token;Token Strawberry Drink;15326582789;1,61;13,8;10,8;True;False;18;6;10,9;16,5;3,9000001
19;626;Token;Token Cream Soda;21094501614;1,29;6,73;4,73;False;False;9;14;9,79;12;15,3
19;627;Token;Token Diet Soda;73005771040;1,7;7,6399999;4,6300001;True;False;31;13;14,4;14,2;10,1
19;628;Token;Token Cola;48011456131;1,4;16,4;14,3;True;False;12;13;16,5;11,5;17,299999
19;629;Token;Token Diet Cola;69160491824;0,55;10;8;False;False;10;12;22,700001;4,4400001;14,3
30;630;Token;Token Orange Juice;13403943181;2,8;11;10;True;False;33;11;7,3400002;6,7199998;9,0900002
30;631;Token;Token Cranberry Juice;93790745139;0,78;19,700001;17,700001;True;False;7;8;9,4700003;3,99;16,299999
30;632;Token;Token Apple Juice;73369832634;0,83;20,6;18,6;False;False;1;11;14;6,27;11
52;633;Token;Token Apple Drink;32994400858;0,74;15,6;13,6;True;False;33;10;20,200001;19,299999;7,5500002
35;634;Radius;Radius Oatmeal;60594213604;2,53;13,1;10,1;True;True;12;9;18,799999;21,6;5,1999998
35;635;Radius;Radius Corn Puffs;55554417967;1,38;7,9200001;5,9200001;False;True;34;8;15;22,6;16,200001
35;636;Radius;Radius Wheat Puffs;87511168122;2,64;12,2;9,1899996;False;True;19;8;10,2;15,4;11,7
35;637;Radius;Radius Grits;51709138751;0,86;8,3999996;7,3899999;False;True;2;13;12;13,2;22,299999
62;638;Bravo;Bravo Canned Beets;52903655171;3,15;6,8000002;5,8000002;True;False;22;9;16,5;20;19,700001
62;639;Bravo;Bravo Creamed Corn;76339392066;3,28;16,200001;14,2;False;False;18;14;4,1599998;13,2;16,1
62;640;Bravo;Bravo Canned String Beans;22869544625;2,59;9,6300001;7,6300001;False;True;20;8;3,52;20,799999;5,0900002
58;641;Bravo;Bravo Chicken Soup;39445177912;3,98;18,5;15,5;True;True;11;7;22,299999;16,200001;16,5
62;642;Bravo;Bravo Canned Yams;45213096737;1,66;7,3899999;6,3800001;True;True;21;7;17,1;21,200001;11,9
58;643;Bravo;Bravo Vegetable Soup;62005195021;1,84;9;6;False;False;19;7;7,6399999;17,200001;5,8099999
62;644;Bravo;Bravo Canned Tomatos;37010880112;0,87;13,4;11,3;False;False;32;10;20,5;3,3699999;21,299999
58;645;Bravo;Bravo Noodle Soup;58159915804;3,32;6,4099998;5,4000001;False;False;8;5;5,9699998;19,799999;7,9099998
58;646;Bravo;Bravo Regular Ramen Soup;92403367161;1,28;6,1799998;4,1700001;True;False;1;10;17,200001;5,6300001;9,8599997
58;647;Bravo;Bravo Chicken Noodle Soup;82790169119;2,74;17,700001;15,7;True;False;23;14;15,1;17,5;21
58;648;Bravo;Bravo Turkey Noodle Soup;62369256615;2,72;12,5;11,5;True;False;5;11;21,299999;4,1300001;14,5
58;649;Bravo;Bravo Beef Soup;21993824839;2,55;17,200001;14,2;False;True;15;14;8,8500004;8,0799999;17,4
62;650;Bravo;Bravo Canned Peas;84712808728;1,55;17,5;15,5;True;True;17;6;21,1;8,3599997;4,2199998
58;651;Bravo;Bravo Chicken Ramen Soup;66987923979;0,8;15;13;False;True;19;14;11;7,3600001;4,3800001
93;652;Bravo;Bravo Canned Tuna in Water;98944674134;1,67;10,7;9,6899996;True;False;23;14;20,200001;16,200001;17,6
93;653;Bravo;Bravo Canned Tuna in Oil;63142644762;2,78;9,71;7,71;True;True;28;13;15,7;11,9;17,299999
94;654;Bravo;Bravo Large Canned Shrimp;64337161183;2,17;10,8;7,8000002;False;False;29;7;13,8;16,700001;3,8499999
95;655;Bravo;Bravo Fancy Canned Anchovies;87772898077;2,31;8,3299999;5,3200002;False;True;5;11;15;8,0500002;8,8999996
96;656;Bravo;Bravo Fancy Canned Clams;34303050637;3,85;20,4;17,299999;True;False;16;6;8,1199999;13,6;6,9899998
97;657;Bravo;Bravo Fancy Canned Oysters;50878683924;2,12;19,799999;18,700001;False;True;2;6;6,0300002;14,9;11,5
98;658;Bravo;Bravo Fancy Canned Sardines;56646602749;2,68;6,4400001;5,4400001;True;False;28;5;9,1800003;9,8400002;12,6
58;659;Bravo;Bravo Rice Soup;18557872176;3,21;15,8;14,8;True;True;1;10;18,6;11,8;19,1
3;660;Applause;Applause Canned Mixed Fruit;48180714249;2,8;6,96;3,96;True;True;2;7;5,2399998;15,9;3,76
3;661;Applause;Applause Canned Peaches;69329749941;2,34;19;17;False;False;20;6;9,29;20,4;14,3
89;662;Prelude;Prelude Rosy Sunglasses;13573201298;2,3;21,5;19,5;True;False;29;9;14,2;4,2199998;5,4400001
103;663;Akron;Akron Eyeglass Screwdriver;93960003256;1,76;11,4;10,3;True;False;19;11;15,8;4,6999998;18,4
102;664;Akron;Akron City Map;73539090752;1,74;8,2399998;6,23;False;False;18;12;19,9;10;19,4
15;665;Gorilla;Gorilla Low Fat Cottage Cheese;33163658976;1,57;8,79;6,7800002;False;False;21;8;20,299999;17,799999;19,299999
14;666;Gorilla;Gorilla Low Fat Sour Cream;95882642865;0,89;14,5;12,5;False;True;19;7;10,1;17,4;16,9
14;667;Gorilla;Gorilla Sour Cream;90842847228;2,66;21,200001;20,200001;True;False;5;11;15,8;7,02;16,700001
11;668;Gorilla;Gorilla Jack Cheese;32799597382;3,93;21,9;18,799999;True;False;27;14;19,799999;11,7;5,8699999
11;669;Gorilla;Gorilla Muenster Cheese;51878396868;1,8;19,4;18,299999;True;True;3;8;11,5;15,3;18,4
11;670;Gorilla;Gorilla String Cheese;29170783162;1,79;18,200001;15,2;True;True;14;6;8,3599997;13,2;3,1600001
11;671;Gorilla;Gorilla Low Fat String Cheese;76508650183;2,93;20,799999;19,700001;True;True;29;7;11,6;17;19,200001
11;672;Gorilla;Gorilla Havarti Cheese;23038802742;3,34;13,3;10,3;True;True;20;8;16,5;16,799999;10,9
11;673;Gorilla;Gorilla Head Cheese;15712305903;2,74;18,200001;17,200001;False;False;13;7;11,6;19,6;16,299999
11;674;Gorilla;Gorilla Cheese Spread;21480224728;3,18;21,1;20,1;True;True;30;9;10;7,9000001;4,79
11;675;Gorilla;Gorilla Sharp Cheddar Cheese;97293624281;3,59;13,1;10,1;True;True;24;13;22,6;16,5;9,1700001
11;676;Gorilla;Gorilla Mild Cheddar Cheese;72299309372;3,29;8,8599997;6,8499999;True;True;5;10;22;8,6999998;14,9
15;677;Gorilla;Gorilla Large Curd Cottage Cheese;93448345065;2,96;8,5799999;6,5700002;True;False;16;5;10,1;14,2;7,27
76;678;Gorilla;Gorilla 2% Milk;68670495152;3,69;14,3;13,3;True;False;3;14;21,1;7,1300001;14,8
76;679;Gorilla;Gorilla Buttermilk;59057297110;1,49;20,299999;17,200001;True;False;31;12;9,6000004;6,4299998;13
